13:43:52 856	 start loadBaseParameter 
15:00:52 566	 2 getImage times:2
15:00:52 566	3  GrabFrame times:2,result=
15:00:52 619	 1:start getImage
15:00:52 620	 2 getImage times:0
15:00:52 620	3  GrabFrame times:0,result=
15:00:52 672	 2 getImage times:1
15:00:52 672	3  GrabFrame times:1,result=
15:00:52 724	 2 getImage times:2
15:00:52 724	3  GrabFrame times:2,result=
15:00:52 948	 1:start getImage
15:00:52 949	 2 getImage times:0
15:00:52 949	3  GrabFrame times:0,result=
15:00:53 000	 2 getImage times:1
15:00:53 000	3  GrabFrame times:1,result=
15:00:53 052	 2 getImage times:2
15:00:53 052	3  GrabFrame times:2,result=
15:00:53 105	 1:start getImage
15:00:53 106	 2 getImage times:0
15:00:53 107	3  GrabFrame times:0,result=
15:00:53 158	 2 getImage times:1
15:00:53 158	3  GrabFrame times:1,result=
15:00:53 210	 2 getImage times:2
15:00:53 210	3  GrabFrame times:2,result=
15:00:53 263	 1:start getImage
15:00:53 264	 2 getImage times:0
15:00:53 264	3  GrabFrame times:0,result=
15:00:53 316	 2 getImage times:1
15:00:53 317	3  GrabFrame times:1,result=
15:00:53 368	 2 getImage times:2
15:00:53 368	3  GrabFrame times:2,result=
15:00:53 421	 1:start getImage
15:00:53 422	 2 getImage times:0
15:00:53 422	3  GrabFrame times:0,result=
15:00:53 474	 2 getImage times:1
15:00:53 474	3  GrabFrame times:1,result=
15:00:53 526	 2 getImage times:2
15:00:53 526	3  GrabFrame times:2,result=
15:00:53 579	 1:start getImage
15:00:53 580	 2 getImage times:0
15:00:53 580	3  GrabFrame times:0,result=
15:00:53 632	 2 getImage times:1
15:00:53 632	3  GrabFrame times:1,result=
15:00:53 684	 2 getImage times:2
15:00:53 684	3  GrabFrame times:2,result=
15:00:53 737	 1:start getImage
15:00:53 738	 2 getImage times:0
15:00:53 738	3  GrabFrame times:0,result=
15:00:53 789	 2 getImage times:1
15:00:53 789	3  GrabFrame times:1,result=
15:00:53 841	 2 getImage times:2
15:00:53 841	3  GrabFrame times:2,result=
15:00:54 061	 1:start getImage
15:00:54 062	 2 getImage times:0
15:00:54 062	3  GrabFrame times:0,result=
15:00:54 114	 2 getImage times:1
15:00:54 114	3  GrabFrame times:1,result=
15:00:54 166	 2 getImage times:2
15:00:54 166	3  GrabFrame times:2,result=
15:00:54 219	 1:start getImage
15:00:54 220	 2 getImage times:0
15:00:54 220	3  GrabFrame times:0,result=
15:00:54 271	 2 getImage times:1
15:00:54 271	3  GrabFrame times:1,result=
15:00:54 323	 2 getImage times:2
15:00:54 323	3  GrabFrame times:2,result=
15:00:54 375	 1:start getImage
15:00:54 376	 2 getImage times:0
15:00:54 376	3  GrabFrame times:0,result=
15:00:54 428	 2 getImage times:1
15:00:54 428	3  GrabFrame times:1,result=
15:00:54 480	 2 getImage times:2
15:00:54 480	3  GrabFrame times:2,result=
15:00:54 533	 1:start getImage
15:00:54 534	 2 getImage times:0
15:00:54 534	3  GrabFrame times:0,result=
15:00:54 586	 2 getImage times:1
15:00:54 586	3  GrabFrame times:1,result=
15:00:54 638	 2 getImage times:2
15:00:54 639	3  GrabFrame times:2,result=
15:00:54 691	 1:start getImage
15:00:54 692	 2 getImage times:0
15:00:54 692	3  GrabFrame times:0,result=
15:00:54 743	 2 getImage times:1
15:00:54 743	3  GrabFrame times:1,result=
15:00:54 795	 2 getImage times:2
15:00:54 795	3  GrabFrame times:2,result=
15:00:54 848	 1:start getImage
15:00:54 849	 2 getImage times:0
15:00:54 849	3  GrabFrame times:0,result=
15:00:54 901	 2 getImage times:1
15:00:54 901	3  GrabFrame times:1,result=
15:00:54 953	 2 getImage times:2
15:00:54 953	3  GrabFrame times:2,result=
15:00:55 174	 1:start getImage
15:00:55 175	 2 getImage times:0
15:00:55 175	3  GrabFrame times:0,result=
15:00:55 232	 2 getImage times:1
15:00:55 233	3  GrabFrame times:1,result=
15:00:55 284	 2 getImage times:2
15:00:55 284	3  GrabFrame times:2,result=
15:00:55 337	 1:start getImage
15:00:55 338	 2 getImage times:0
15:00:55 338	3  GrabFrame times:0,result=
15:00:55 390	 2 getImage times:1
15:00:55 390	3  GrabFrame times:1,result=
15:00:55 442	 2 getImage times:2
15:00:55 442	3  GrabFrame times:2,result=
15:00:55 495	 1:start getImage
15:00:55 496	 2 getImage times:0
15:00:55 496	3  GrabFrame times:0,result=
15:00:55 548	 2 getImage times:1
15:00:55 548	3  GrabFrame times:1,result=
15:00:55 600	 2 getImage times:2
15:00:55 600	3  GrabFrame times:2,result=
15:00:55 653	 1:start getImage
15:00:55 654	 2 getImage times:0
15:00:55 654	3  GrabFrame times:0,result=
15:00:55 705	 2 getImage times:1
15:00:55 705	3  GrabFrame times:1,result=
15:00:55 757	 2 getImage times:2
15:00:55 757	3  GrabFrame times:2,result=
15:00:55 810	 1:start getImage
15:00:55 811	 2 getImage times:0
15:00:55 811	3  GrabFrame times:0,result=
15:00:55 863	 2 getImage times:1
15:00:55 863	3  GrabFrame times:1,result=
15:00:55 915	 2 getImage times:2
15:00:55 915	3  GrabFrame times:2,result=
15:00:55 968	 1:start getImage
15:00:55 969	 2 getImage times:0
15:00:55 969	3  GrabFrame times:0,result=
15:00:56 021	 2 getImage times:1
15:00:56 021	3  GrabFrame times:1,result=
15:00:56 073	 2 getImage times:2
15:00:56 073	3  GrabFrame times:2,result=
15:00:56 294	 1:start getImage
15:00:56 295	 2 getImage times:0
15:00:56 295	3  GrabFrame times:0,result=
15:00:56 347	 2 getImage times:1
15:00:56 347	3  GrabFrame times:1,result=
15:00:56 399	 2 getImage times:2
15:00:56 399	3  GrabFrame times:2,result=
15:00:56 452	 1:start getImage
15:00:56 453	 2 getImage times:0
15:00:56 453	3  GrabFrame times:0,result=
15:00:56 505	 2 getImage times:1
15:00:56 505	3  GrabFrame times:1,result=
15:00:56 557	 2 getImage times:2
15:00:56 557	3  GrabFrame times:2,result=
15:00:56 610	 1:start getImage
15:00:56 611	 2 getImage times:0
15:00:56 611	3  GrabFrame times:0,result=
15:00:56 663	 2 getImage times:1
15:00:56 663	3  GrabFrame times:1,result=
15:00:56 715	 2 getImage times:2
15:00:56 715	3  GrabFrame times:2,result=
15:00:56 768	 1:start getImage
15:00:56 769	 2 getImage times:0
15:00:56 769	3  GrabFrame times:0,result=
15:00:56 821	 2 getImage times:1
15:00:56 821	3  GrabFrame times:1,result=
15:00:56 873	 2 getImage times:2
15:00:56 873	3  GrabFrame times:2,result=
15:00:56 926	 1:start getImage
15:00:56 927	 2 getImage times:0
15:00:56 927	3  GrabFrame times:0,result=
15:00:56 978	 2 getImage times:1
15:00:56 978	3  GrabFrame times:1,result=
15:00:57 030	 2 getImage times:2
15:00:57 030	3  GrabFrame times:2,result=
15:00:57 083	 1:start getImage
15:00:57 084	 2 getImage times:0
15:00:57 084	3  GrabFrame times:0,result=
15:00:57 136	 2 getImage times:1
15:00:57 136	3  GrabFrame times:1,result=
15:00:57 188	 2 getImage times:2
15:00:57 188	3  GrabFrame times:2,result=
15:00:57 407	 1:start getImage
15:00:57 408	 2 getImage times:0
15:00:57 408	3  GrabFrame times:0,result=
15:00:57 460	 2 getImage times:1
15:00:57 460	3  GrabFrame times:1,result=
15:00:57 512	 2 getImage times:2
15:00:57 512	3  GrabFrame times:2,result=
15:00:57 565	 1:start getImage
15:00:57 566	 2 getImage times:0
15:00:57 566	3  GrabFrame times:0,result=
15:00:57 618	 2 getImage times:1
15:00:57 618	3  GrabFrame times:1,result=
15:00:57 670	 2 getImage times:2
15:00:57 670	3  GrabFrame times:2,result=
15:00:57 723	 1:start getImage
15:00:57 724	 2 getImage times:0
15:00:57 724	3  GrabFrame times:0,result=
15:00:57 775	 2 getImage times:1
15:00:57 775	3  GrabFrame times:1,result=
15:00:57 826	 2 getImage times:2
15:00:57 826	3  GrabFrame times:2,result=
15:00:57 879	 1:start getImage
15:00:57 880	 2 getImage times:0
15:00:57 880	3  GrabFrame times:0,result=
15:00:57 932	 2 getImage times:1
15:00:57 932	3  GrabFrame times:1,result=
15:00:57 984	 2 getImage times:2
15:00:57 984	3  GrabFrame times:2,result=
15:00:58 038	 1:start getImage
15:00:58 038	 2 getImage times:0
15:00:58 039	3  GrabFrame times:0,result=
15:00:58 090	 2 getImage times:1
15:00:58 090	3  GrabFrame times:1,result=
15:00:58 142	 2 getImage times:2
15:00:58 142	3  GrabFrame times:2,result=
15:00:58 195	 1:start getImage
15:00:58 196	 2 getImage times:0
15:00:58 196	3  GrabFrame times:0,result=
15:00:58 248	 2 getImage times:1
15:00:58 248	3  GrabFrame times:1,result=
15:00:58 300	 2 getImage times:2
15:00:58 300	3  GrabFrame times:2,result=
15:00:58 522	 1:start getImage
15:00:58 522	 2 getImage times:0
15:00:58 523	3  GrabFrame times:0,result=
15:00:58 574	 2 getImage times:1
15:00:58 574	3  GrabFrame times:1,result=
15:00:58 626	 2 getImage times:2
15:00:58 626	3  GrabFrame times:2,result=
15:00:58 679	 1:start getImage
15:00:58 680	 2 getImage times:0
15:00:58 680	3  GrabFrame times:0,result=
15:00:58 732	 2 getImage times:1
15:00:58 732	3  GrabFrame times:1,result=
15:00:58 784	 2 getImage times:2
15:00:58 784	3  GrabFrame times:2,result=
15:00:58 837	 1:start getImage
15:00:58 838	 2 getImage times:0
15:00:58 838	3  GrabFrame times:0,result=
15:00:58 890	 2 getImage times:1
15:00:58 890	3  GrabFrame times:1,result=
15:00:58 942	 2 getImage times:2
15:00:58 942	3  GrabFrame times:2,result=
15:00:58 995	 1:start getImage
15:00:58 996	 2 getImage times:0
15:00:58 996	3  GrabFrame times:0,result=
15:00:59 048	 2 getImage times:1
15:00:59 048	3  GrabFrame times:1,result=
15:00:59 100	 2 getImage times:2
15:00:59 100	3  GrabFrame times:2,result=
15:00:59 153	 1:start getImage
15:00:59 154	 2 getImage times:0
15:00:59 154	3  GrabFrame times:0,result=
15:00:59 206	 2 getImage times:1
15:00:59 206	3  GrabFrame times:1,result=
15:00:59 258	 2 getImage times:2
15:00:59 258	3  GrabFrame times:2,result=
15:00:59 311	 1:start getImage
15:00:59 312	 2 getImage times:0
15:00:59 312	3  GrabFrame times:0,result=
15:00:59 364	 2 getImage times:1
15:00:59 364	3  GrabFrame times:1,result=
15:00:59 416	 2 getImage times:2
15:00:59 416	3  GrabFrame times:2,result=
15:00:59 635	 1:start getImage
15:00:59 636	 2 getImage times:0
15:00:59 636	3  GrabFrame times:0,result=
15:00:59 687	 2 getImage times:1
15:00:59 687	3  GrabFrame times:1,result=
15:00:59 739	 2 getImage times:2
15:00:59 739	3  GrabFrame times:2,result=
15:00:59 794	 1:start getImage
15:00:59 794	 2 getImage times:0
15:00:59 795	3  GrabFrame times:0,result=
15:00:59 846	 2 getImage times:1
15:00:59 846	3  GrabFrame times:1,result=
15:00:59 898	 2 getImage times:2
15:00:59 898	3  GrabFrame times:2,result=
15:00:59 951	 1:start getImage
15:00:59 952	 2 getImage times:0
15:00:59 952	3  GrabFrame times:0,result=
15:01:00 004	 2 getImage times:1
15:01:00 004	3  GrabFrame times:1,result=
15:01:00 056	 2 getImage times:2
15:01:00 056	3  GrabFrame times:2,result=
15:01:00 109	 1:start getImage
15:01:00 110	 2 getImage times:0
15:01:00 110	3  GrabFrame times:0,result=
15:01:00 161	 2 getImage times:1
15:01:00 161	3  GrabFrame times:1,result=
15:01:00 213	 2 getImage times:2
15:01:00 213	3  GrabFrame times:2,result=
15:01:00 266	 1:start getImage
15:01:00 267	 2 getImage times:0
15:01:00 267	3  GrabFrame times:0,result=
15:01:00 319	 2 getImage times:1
15:01:00 319	3  GrabFrame times:1,result=
15:01:00 371	 2 getImage times:2
15:01:00 371	3  GrabFrame times:2,result=
15:01:00 424	 1:start getImage
15:01:00 425	 2 getImage times:0
15:01:00 425	3  GrabFrame times:0,result=
15:01:00 477	 2 getImage times:1
15:01:00 477	3  GrabFrame times:1,result=
15:01:00 529	 2 getImage times:2
15:01:00 529	3  GrabFrame times:2,result=
15:01:00 748	 1:start getImage
15:01:00 749	 2 getImage times:0
15:01:00 749	3  GrabFrame times:0,result=
15:01:00 801	 2 getImage times:1
15:01:00 801	3  GrabFrame times:1,result=
15:01:00 853	 2 getImage times:2
15:01:00 853	3  GrabFrame times:2,result=
15:01:00 907	 1:start getImage
15:01:00 908	 2 getImage times:0
15:01:00 908	3  GrabFrame times:0,result=
15:01:00 960	 2 getImage times:1
15:01:00 961	3  GrabFrame times:1,result=
15:01:01 012	 2 getImage times:2
15:01:01 012	3  GrabFrame times:2,result=
15:01:01 065	 1:start getImage
15:01:01 066	 2 getImage times:0
15:01:01 066	3  GrabFrame times:0,result=
15:01:01 118	 2 getImage times:1
15:01:01 118	3  GrabFrame times:1,result=
15:01:01 170	 2 getImage times:2
15:01:01 170	3  GrabFrame times:2,result=
15:01:01 223	 1:start getImage
15:01:01 223	 2 getImage times:0
15:01:01 224	3  GrabFrame times:0,result=
15:01:01 275	 2 getImage times:1
15:01:01 275	3  GrabFrame times:1,result=
15:01:01 326	 2 getImage times:2
15:01:01 327	3  GrabFrame times:2,result=
15:01:01 379	 1:start getImage
15:01:01 380	 2 getImage times:0
15:01:01 381	3  GrabFrame times:0,result=
15:01:01 432	 2 getImage times:1
15:01:01 432	3  GrabFrame times:1,result=
15:01:01 484	 2 getImage times:2
15:01:01 484	3  GrabFrame times:2,result=
15:01:01 537	 1:start getImage
15:01:01 538	 2 getImage times:0
15:01:01 538	3  GrabFrame times:0,result=
15:01:01 590	 2 getImage times:1
15:01:01 590	3  GrabFrame times:1,result=
15:01:01 642	 2 getImage times:2
15:01:01 642	3  GrabFrame times:2,result=
15:01:01 862	 1:start getImage
15:01:01 863	 2 getImage times:0
15:01:01 863	3  GrabFrame times:0,result=
15:01:01 915	 2 getImage times:1
15:01:01 915	3  GrabFrame times:1,result=
15:01:01 967	 2 getImage times:2
15:01:01 967	3  GrabFrame times:2,result=
15:01:02 020	 1:start getImage
15:01:02 021	 2 getImage times:0
15:01:02 021	3  GrabFrame times:0,result=
15:01:02 073	 2 getImage times:1
15:01:02 073	3  GrabFrame times:1,result=
15:01:02 125	 2 getImage times:2
15:01:02 125	3  GrabFrame times:2,result=
15:01:02 178	 1:start getImage
15:01:02 179	 2 getImage times:0
15:01:02 179	3  GrabFrame times:0,result=
15:01:02 231	 2 getImage times:1
15:01:02 231	3  GrabFrame times:1,result=
15:01:02 283	 2 getImage times:2
15:01:02 283	3  GrabFrame times:2,result=
15:01:02 336	 1:start getImage
15:01:02 337	 2 getImage times:0
15:01:02 337	3  GrabFrame times:0,result=
15:01:02 389	 2 getImage times:1
15:01:02 389	3  GrabFrame times:1,result=
15:01:02 441	 2 getImage times:2
15:01:02 441	3  GrabFrame times:2,result=
15:01:02 495	 1:start getImage
15:01:02 495	 2 getImage times:0
15:01:02 496	3  GrabFrame times:0,result=
15:01:02 547	 2 getImage times:1
15:01:02 547	3  GrabFrame times:1,result=
15:01:02 599	 2 getImage times:2
15:01:02 599	3  GrabFrame times:2,result=
15:01:02 652	 1:start getImage
15:01:02 653	 2 getImage times:0
15:01:02 653	3  GrabFrame times:0,result=
15:01:02 705	 2 getImage times:1
15:01:02 705	3  GrabFrame times:1,result=
15:01:02 757	 2 getImage times:2
15:01:02 757	3  GrabFrame times:2,result=
15:01:02 977	 1:start getImage
15:01:02 978	 2 getImage times:0
15:01:02 978	3  GrabFrame times:0,result=
15:01:03 030	 2 getImage times:1
15:01:03 030	3  GrabFrame times:1,result=
15:01:03 081	 2 getImage times:2
15:01:03 081	3  GrabFrame times:2,result=
15:01:03 134	 1:start getImage
15:01:03 134	 2 getImage times:0
15:01:03 135	3  GrabFrame times:0,result=
15:01:03 186	 2 getImage times:1
15:01:03 186	3  GrabFrame times:1,result=
15:01:03 238	 2 getImage times:2
15:01:03 238	3  GrabFrame times:2,result=
15:01:03 291	 1:start getImage
15:01:03 292	 2 getImage times:0
15:01:03 292	3  GrabFrame times:0,result=
15:01:03 343	 2 getImage times:1
15:01:03 343	3  GrabFrame times:1,result=
15:01:03 395	 2 getImage times:2
15:01:03 396	3  GrabFrame times:2,result=
15:01:03 448	 1:start getImage
15:01:03 448	 2 getImage times:0
15:01:03 449	3  GrabFrame times:0,result=
15:01:03 500	 2 getImage times:1
15:01:03 500	3  GrabFrame times:1,result=
15:01:03 552	 2 getImage times:2
15:01:03 552	3  GrabFrame times:2,result=
15:01:03 605	 1:start getImage
15:01:03 606	 2 getImage times:0
15:01:03 606	3  GrabFrame times:0,result=
15:01:03 658	 2 getImage times:1
15:01:03 658	3  GrabFrame times:1,result=
15:01:03 710	 2 getImage times:2
15:01:03 710	3  GrabFrame times:2,result=
15:01:03 763	 1:start getImage
15:01:03 764	 2 getImage times:0
15:01:03 764	3  GrabFrame times:0,result=
15:01:03 816	 2 getImage times:1
15:01:03 817	3  GrabFrame times:1,result=
15:01:03 868	 2 getImage times:2
15:01:03 868	3  GrabFrame times:2,result=
15:01:04 086	 1:start getImage
15:01:04 087	 2 getImage times:0
15:01:04 087	3  GrabFrame times:0,result=
15:01:04 139	 2 getImage times:1
15:01:04 139	3  GrabFrame times:1,result=
15:01:04 191	 2 getImage times:2
15:01:04 191	3  GrabFrame times:2,result=
15:01:04 244	 1:start getImage
15:01:04 245	 2 getImage times:0
15:01:04 245	3  GrabFrame times:0,result=
15:01:04 297	 2 getImage times:1
15:01:04 298	3  GrabFrame times:1,result=
15:01:04 350	 2 getImage times:2
15:01:04 350	3  GrabFrame times:2,result=
15:01:04 403	 1:start getImage
15:01:04 404	 2 getImage times:0
15:01:04 404	3  GrabFrame times:0,result=
15:01:04 456	 2 getImage times:1
15:01:04 456	3  GrabFrame times:1,result=
15:01:04 508	 2 getImage times:2
15:01:04 509	3  GrabFrame times:2,result=
15:01:04 561	 1:start getImage
15:01:04 562	 2 getImage times:0
15:01:04 562	3  GrabFrame times:0,result=
15:01:04 614	 2 getImage times:1
15:01:04 614	3  GrabFrame times:1,result=
15:01:04 666	 2 getImage times:2
15:01:04 666	3  GrabFrame times:2,result=
15:01:04 719	 1:start getImage
15:01:04 720	 2 getImage times:0
15:01:04 720	3  GrabFrame times:0,result=
15:01:04 772	 2 getImage times:1
15:01:04 772	3  GrabFrame times:1,result=
15:01:04 823	 2 getImage times:2
15:01:04 823	3  GrabFrame times:2,result=
